Name	RA	Dec	Temp	log(g)	[Fe/H]	error([Fe/H])	[alpha/Fe]	[Mn/H]	error([Mn/H])
Bel60017	227.037741665	67.1559894445	4515	1.3260080417	-2.02634625609	0.0249319371273	0.214540225273	-6.57197003064	266.229933243
Bel80022	227.148766661	67.0614005555	4360	0.912028729916	-1.30489967192	0.0121111474943	-0.322049553316	-2.82531653536	0.263235915968
Bel10019	227.143654172	67.1761866665	4237	0.736817618211	-2.2107959311	0.00867431160597	0.0477286816334	-2.312311586	0.105580108541
Bel80024	227.136320829	67.075055	4756	1.29800013701	-1.57025316001	0.0162637171655	0.2639296366	-1.93109046792	0.139997227507
Bel60135	227.012316667	67.2135480552	4750	1.5	-1.5	0.0	0.20000000298	0.611340487051	0.271836069105
Bel50016	226.983204174	67.2718422222	4542	1.37082854907	-1.55428796549	0.0205778807555	0.517132003309	-1.54153096314	0.181083319902
Bel60021	226.961983331	67.1869305555	4494	1.30420168241	-2.44841053047	0.0314558894447	0.0929799870116	-2.38191165885	0.149694219583
Bel50017	227.043795832	67.2853094444	4532	1.35105784734	-2.17459745495	0.0236957791215	0.0315149364233	-2.39045964905	0.193261069846
Bel80100	227.152579165	67.0343308334	4494	1.32455460231	-1.01577000563	0.015020224535	0.341332999841	-5.43642091041	70.2427676051
Bel70098	227.079987502	67.1144280561	4644	1.42248908679	-2.49195628583	0.0380678194049	0.000868887839471	-2.75600792698	0.207888854297
Bel70073	227.028266666	67.052936111	4542	1.41213579973	-2.39619500084	0.0537813885594	0.0526591454422	-2.22140761168	0.65626394975
Bel10072	227.092833336	67.2640644444	4584	1.39555712541	-1.65978664159	0.0153794552063	0.0903281860609	-1.72683340178	0.142544937356
Bel70078	227.101812498	67.0956355551	4591	1.46644151211	-2.5395948236	0.0419579629	0.137617026935	-2.03298644366	0.136585962305
Bel70121	227.087670835	67.1306716665	4560	1.49253340562	-2.12974184744	0.0435483754877	-0.221736792017	-2.53551363253	0.143214543883
Bel60028	226.952162504	67.2178244445	4552	1.49353428682	-2.27207392478	0.0319345735699	0.09298244781	-2.67680135849	0.27472917437
Bel60230	226.999058326	67.2580080557	4612	1.72970966498	-1.50803256884	0.0289856472445	-0.2572418247	-9.02035877526	68105.7250909
Bel60113	227.00015	67.1727055555	4220	1.63169042269	-1.38639099828	0.024160092592	0.348903017849	-0.0335161753342	inf
Bel60098	227.071904167	67.1393369447	4829	1.8239171505	-2.15044825369	0.0601437921189	0.134963718176	-3.14521275307	0.488495742178
Bel10278	227.092566665	67.2681597222	4372	1.69249546528	-1.09022468622	0.0160498107963	0.460107204107	-1.24691412731	0.271706050009
Bel10130	227.128708331	67.1829936112	4645	1.87290763855	-1.92222030816	0.0391634968173	0.277792252671	-2.13833148172	0.216919791004
Bel60123	226.999058326	67.1948444441	4825	1.96138632298	-2.38642513954	0.0784373413334	0.354540087984	-2.59790095685	0.464494427062
Bel70188	227.080900002	67.0967386108	5105	2.08265566826	-1.0685681097	0.0301442315281	-0.00328330020993	-1.31143495817	0.253379897833
Bel10516	227.102195835	67.2119361115	4075	1.78145635128	-0.937697277584	0.0251240119831	0.564825820403	-1.12695442128	0.371314072551
Bel60099	227.051654168	67.1405244446	4751	2.04913107554	-1.75806944267	0.0668277708802	-0.189638348088	-1.80024897022	0.21138071004
Bel70182	227.034554168	67.0780458334	4803	2.05775078138	-2.02343416898	0.11629266074	-0.0882870477739	-0.569068607019	0.857267788774
Bel70476	227.105925004	67.0362080555	4753	2.06633321444	-1.92308385005	0.0788220746986	0.0141314639779	-2.44002670164	0.402568951781
Bel70174	227.048383335	67.0570838891	4756	2.06611975034	-2.21509816449	0.17231553813	0.143527847808	-0.479547347534	0.655499034451
Bel70550	227.051666665	67.1028747222	4777	2.08521866798	-1.98916097319	0.0730683308396	0.207046847168	-1.89254716211	0.439209688993
Bel10713	227.08564167	67.2615919442	4838	2.10050344467	-1.99486630821	0.057291739176	0.0581271344469	-2.28187615116	0.486730799943
Bel60174	226.950095828	67.2466463884	4838	2.11895545324	-2.31033446967	0.0932196095304	-0.00720450409465	-1.6717009443	0.256964988685
Bel10466	227.12612083	67.1906155554	4750	1.5	-1.5	0.0	0.20000000298	-1.38944722128	0.384625070146
Bel10495	227.071816667	67.2029830556	5351	2.37283913294	-2.0869633948	0.131547269118	0.318723255917	-5.35993070117	424.024910723
Bel50323	226.985008335	67.2748969444	5010	2.35503665606	-2.36260000766	0.166661762475	0.523271662347	-8.4438813298	44574.5214563
Bel10405	227.151404174	67.1509572222	4870	2.40824047724	-1.8168153593	0.120076568891	-0.0954883188027	-2.79810511299	0.67531575512
Bel70584	227.034145832	67.1121658336	4899	2.48757553101	-2.36699740842	0.201941983631	-0.221309251927	-1.75522404397	0.876679670682
Bel70511	227.085391665	67.0682044444	4982	2.53488787015	-2.67763458101	0.348576641671	0.920319515176	-3.31265090828	7.48291807071
Bel70541	227.113033334	67.0953555552	5093	2.58195010821	-2.73264600876	0.557791984483	-0.0607243748179	-1.48542213697	0.517666338762
Bel71070	227.076695832	67.1113808335	4947	2.62624915441	-2.10861638628	0.178276394317	-0.244223185174	-2.52558098965	1.10304078108
Bel80760	227.191400003	67.032488611	4750	1.5	-1.5	0.0	0.20000000298	-2.28076902544	1.87843475425
Bel60844	227.057424998	67.1817494445	5038	2.80963277817	-2.20167012172	0.28911718241	0.245013407051	-1.99620285871	0.865050616912
Bel71248	227.06822083	67.1352766666	5041	2.85845939318	-1.86853183762	0.516222069161	0.614203396016	-1.90240611137	0.67211181707
Bel60963	227.015370833	67.237916389	5061	2.87407565117	-2.7059926386	0.574872010359	-0.238686071229	-6.51581748511	6235.59189627
Bel11190	227.097670833	67.2169669444	5184	2.92236304283	-2.29359528616	0.348222536986	-0.257149763899	-1.36706250237	0.782611260611
Bel11313	227.070287498	67.2551886113	5121	2.91398302714	-1.84209214489	0.232150565466	-0.571094878693	-6.65319451212	10669.6292496
Bel11071	227.097254165	67.1782913886	4750	1.5	-1.5	0.0	0.20000000298	1.51658870139	0.531040272325
Bel60862	227.060149999	67.1864705555	5025	2.93831634521	-2.03315305043	0.279994040749	0.652263203552	-1.28891244698	0.688456034781
Bel70991	227.091899999	67.0671961111	4750	1.5	-1.5	0.0	0.20000000298	-0.601631273477	0.900681454919
Bel71026	227.084974996	67.0883438889	5109	3.00834687551	-2.11133899476	0.316842360362	0.921621468868	-1.74521489662	1.3338242268
Bel11072	227.122562504	67.1792488893	5071	3.04272294044	-2.24397678333	0.419322470405	1.07286873197	0.655756401456	0.476315406268
Bel80772	227.064129166	67.0453130553	4750	1.5	-1.5	0.0	0.20000000298	-3.78408053622	15.1788732227
Bel81721	227.156995837	67.093508056	4750	1.5	-1.5	0.0	0.20000000298	1.44889119901	0.700026319653
Bel60965	226.928204171	67.2408436113	5282	3.20813886325	-1.46956548011	0.430881562745	0.24702025732	1.3203871801	0.543364469835
Bel82111	227.13099583	67.1377761112	4750	1.5	-1.5	0.0	0.20000000298	-1.96998121025	1.0642398357
Bel81351	227.134183327	67.0214158334	4750	1.5	-1.5	0.0	0.20000000298	-2.72457865672	4.13978880906
Bel81363	227.210962502	67.0243249999	4750	1.5	-1.5	0.0	0.20000000298	1.6909384432	0.957315383501
Bel13716	227.098208332	67.2535136112	5276	3.25425950686	-1.2320332915	0.271405552776	0.750209613657	0.668855652661	1.32359751482
Bel81600	227.139620829	67.0771302774	5245	3.28187974294	-0.96441993428	0.331500787538	0.228371063989	-11.3269678788	inf
Bel62174	227.048450001	67.2051755555	4750	1.5	-1.5	0.0	0.20000000298	-0.0529095477694	inf
Bel62549	227.045183333	67.2421905555	4750	1.5	-1.5	0.0	0.20000000298	-12.4953120987	inf
Bel61551	227.052358333	67.1532052777	5246	3.32417917252	-2.69999765653	1.51347781176	0.916865653614	-8.00226520337	inf
Bel71863	227.041662498	67.0417230553	4750	1.5	-1.5	0.0	0.20000000298	2.05536290316	1.05113883101
Bel71957	227.065383335	67.0523469445	4750	1.5	-1.5	0.0	0.20000000298	-13.0187953783	inf
Bel81488	227.126637499	67.056552222	4750	1.5	-1.5	0.0	0.20000000298	1.71087047975	0.797713509566
Bel72612	227.030912501	67.1176675	4750	1.5	-1.5	0.0	0.20000000298	0.51166761031	4.53568017429
Bel81461	227.215529172	67.0507636111	4750	1.5	-1.5	0.0	0.20000000298	-10.6690512246	inf
Bel72704	227.041404168	67.1244008334	4750	1.5	-1.5	0.0	0.20000000298	-12.6460871869	inf
